gene_name,entry_name
SULT1A4,Q2TAB3_HUMAN
LPCAT4,LPCT4_HUMAN
LPCAT4,H3BMK4_HUMAN
LPCAT4,B7ZM32_HUMAN
ALAD,HEM2_HUMAN
ALAD,B7ZBK8_HUMAN
ALAD,B7ZBK6_HUMAN
ALAD,B7ZBK7_HUMAN
G6PC2,G6PC2_HUMAN
G6PC2,C9IYU7_HUMAN
CYP2B6,CP2B6_HUMAN
CYP2B6,F2X1A7_HUMAN
CYP2B6,F2X1B0_HUMAN
CYP2B6,Q9UNX8_HUMAN
CYP2B6,A0A2R8YFA4_HUMAN
CYP2B6,Q6NWU1_HUMAN
CYP2B6,M0QZJ2_HUMAN
CYP2B6,Q6NWU2_HUMAN
IDS,IDS_HUMAN
IDS,B3KWA1_HUMAN
IDS,O60597_HUMAN
IDS,A0A286RZ44_HUMAN
IDS,H0YB91_HUMAN
IDS,A0A286RZ48_HUMAN
IDS,A0A286S6N5_HUMAN
IDS,Q14603_HUMAN
IDS,L8E9D7_HUMAN
IDS,E5RHJ1_HUMAN
TM7SF2,ERG24_HUMAN
TM7SF2,E9PLL1_HUMAN
TM7SF2,H0YEN6_HUMAN
TM7SF2,E9PLI3_HUMAN
TM7SF2,E9PQ50_HUMAN
TM7SF2,E9PLS9_HUMAN
TM7SF2,E9PQZ7_HUMAN
TM7SF2,H0YCI8_HUMAN
TM7SF2,E9PP79_HUMAN
TM7SF2,E9PS18_HUMAN
TM7SF2,E9PS09_HUMAN
TM7SF2,E9PRQ1_HUMAN
TM7SF2,E9PK81_HUMAN
TM7SF2,H0YDY5_HUMAN
NOS3,NOS3_HUMAN
NOS3,E7ESA7_HUMAN
NOS3,A0A090N8H8_HUMAN
NOS3,O14937_HUMAN
NOS3,H7C4V4_HUMAN
CHPT1,CHPT1_HUMAN
CHPT1,F8W1B3_HUMAN
CHPT1,H0YI84_HUMAN
CHPT1,H0YI24_HUMAN
CHPT1,H0YHV7_HUMAN
ST8SIA5,SIA8E_HUMAN
ST8SIA5,K7ER54_HUMAN
ST8SIA5,K7EN49_HUMAN
ST8SIA5,F5H8D1_HUMAN
POLA2,DPOA2_HUMAN
POLA2,E9PQ99_HUMAN
POLA2,A0A9L9PY44_HUMAN
POLA2,A0A9L9PX14_HUMAN
POLA2,A0A9L9PXL3_HUMAN
POLA2,E9PIQ6_HUMAN
POLA2,H0YDR7_HUMAN
BCKDHA,ODBA_HUMAN
BCKDHA,F5GXU9_HUMAN
BCKDHA,H0YH20_HUMAN
BCKDHA,H0YH31_HUMAN
BCKDHA,A0A0M5IJ90_HUMAN
BCKDHA,A0A0M4C4P8_HUMAN
DLD,DLDH_HUMAN
DLD,F8WDM5_HUMAN
DLD,F2Z2E3_HUMAN
DLD,E9PEX6_HUMAN
DLD,F8WDY5_HUMAN
MGAT5B,MGT5B_HUMAN
MGAT5B,H3BR20_HUMAN
MGAT5B,H3BQ65_HUMAN
CYP7A1,CP7A1_HUMAN
GLS,GLSK_HUMAN
GLS,B7Z509_HUMAN
GLS,H7BZD1_HUMAN
GLS,Q53RX0_HUMAN
GLS,B8ZZC5_HUMAN
GLS,A0A9L9PXA4_HUMAN
GLS,A0A994J3S8_HUMAN
GLS,Q53TX0_HUMAN
GLS,Q53S89_HUMAN
GLS,H7C201_HUMAN
ACADM,ACADM_HUMAN
ACADM,A0A7P0T9W7_HUMAN
ACADM,A0A7P0TB51_HUMAN
ACADM,E9PJM9_HUMAN
ACADM,E9PIX8_HUMAN
ACADM,A0A0S2Z366_HUMAN
ACADM,Q5T4U5_HUMAN
ACADM,E9PLN7_HUMAN
ACADM,A0A7P0TAB2_HUMAN
ACADM,E9PRX4_HUMAN
ACADM,A0A7P0Z4Q0_HUMAN
ACADM,A0A7P0T8B6_HUMAN
ACADM,H0YDT5_HUMAN
ACADM,A0A7P0TBD1_HUMAN
ACADM,A0A7P0T8J9_HUMAN
ACADM,A0A7P0TAZ5_HUMAN
ACADM,A0A7P0T8G6_HUMAN
ACADM,A0A7P0TA39_HUMAN
ACADM,A0A7P0TA63_HUMAN
ACADM,F6YB23_HUMAN
ACADM,A0A7P0TB28_HUMAN
ACADM,A0A7P0T932_HUMAN
ACADM,A0A7P0TB55_HUMAN
ACADM,A0A0S2Z3A5_HUMAN
ACADM,A0A7P0TBF2_HUMAN
ACADM,E9PQA8_HUMAN
GSTK1,GSTK1_HUMAN
GSTK1,Q2NLC8_HUMAN
GSTK1,C9JNT3_HUMAN
GSTK1,E9PFN5_HUMAN
ALDH3A1,AL3A1_HUMAN
ALDH3A1,I3L3I9_HUMAN
ALDH3A1,C9JKT2_HUMAN
ALDH3A1,I3L1H6_HUMAN
ALDH3A1,I3L4E5_HUMAN
ALDH3A1,Q6PKA6_HUMAN
ALDH3A1,C9JMC5_HUMAN
ALDH3A1,E9PNN6_HUMAN
ALDH3A1,A8MYB8_HUMAN
ALDH3A1,I3L3W9_HUMAN
TXNRD2,TRXR2_HUMAN
TXNRD2,D3YTF8_HUMAN
TXNRD2,A0A096LPH4_HUMAN
TXNRD2,A0A096LPB7_HUMAN
TXNRD2,A0A096LP96_HUMAN
TXNRD2,A0A182DWF2_HUMAN
TXNRD2,A0A0U1RQX0_HUMAN
TXNRD2,A0A096LPD9_HUMAN
TXNRD2,A0A096LNY7_HUMAN
TXNRD2,A0A182DWF3_HUMAN
TXNRD2,E7EWK1_HUMAN
TXNRD2,Q17RE6_HUMAN
TXNRD2,A0A096LPK7_HUMAN
TXNRD2,A4FTY4_HUMAN
PGM2L1,PGM2L_HUMAN
CYP27A1,CP27A_HUMAN
CYP27A1,Q96T86_HUMAN
CYP27A1,F8WD90_HUMAN
CYP27A1,C9J1K5_HUMAN
PIP4K2B,PI42B_HUMAN
PIP4K2B,A0A087WT35_HUMAN
BBOX1,BODG_HUMAN
BBOX1,Q1KLS6_HUMAN
BBOX1,E9PKC9_HUMAN
BBOX1,Q1KLT3_HUMAN
ME1,MAOX_HUMAN
ME1,O15199_HUMAN
POLE,DPOE1_HUMAN
POLE,Q96IE1_HUMAN
POLE,A0A087WW42_HUMAN
POLE,A0A8V8TQW1_HUMAN
POLE,F5H1D6_HUMAN
POLE,F5H7E4_HUMAN
POLE,A0A5F9ZHD6_HUMAN
POLE,A0A5F9ZI42_HUMAN
POLE,A0A8V8TQH1_HUMAN
POLE,A0A087WX51_HUMAN
UGT1A5,UD15_HUMAN
UGT1A5,Q5DSZ9_HUMAN
UGT1A5,Q5QTE5_HUMAN
UGT1A5,Q5QTE2_HUMAN
UGT1A5,Q5QTE1_HUMAN
UGT1A5,F5HPU8_HUMAN
UGT1A5,Q5QTE4_HUMAN
UGT1A5,Q5QTE0_HUMAN
UGT1A5,Q5QTD9_HUMAN
UGT1A5,Q5QTE3_HUMAN
UGT1A5,F5HPU6_HUMAN
IMPDH2,IMDH2_HUMAN
IMPDH2,H0Y4R1_HUMAN
IMPDH2,E7ETK5_HUMAN
IMPDH2,Q6RUP8_HUMAN
IMPDH2,A0A7I2V337_HUMAN
IMPDH2,Q6QE17_HUMAN
IMPDH2,A0A7I2YQK5_HUMAN
IMPDH2,Q6RUP9_HUMAN
IMPDH2,A0A7I2V5N6_HUMAN
IMPDH2,A0A7I2V2T3_HUMAN
B4GALT2,B4GT2_HUMAN
B4GALT2,A0A7I2V4G6_HUMAN
B4GALT2,A0A7I2V436_HUMAN
B4GALT2,A0A7I2V6C7_HUMAN
B4GALT2,A0A7I2V2X4_HUMAN
PANK1,PANK1_HUMAN
PANK1,A0A8C8KBT8_HUMAN
PGM1,PGM1_HUMAN
PGM1,A0A3B3ITK7_HUMAN
PGM1,Q9H1D2_HUMAN
RPIA,RPIA_HUMAN
RPIA,L0R8E0_HUMAN
RPIA,Q53R32_HUMAN
RPIA,Q53SB2_HUMAN
ENTPD3,ENTP3_HUMAN
ENTPD3,A0A3B3IT06_HUMAN
ENTPD3,C9J0J3_HUMAN
MAN1B1,MA1B1_HUMAN
MAN1B1,A0A087X064_HUMAN
MAN1B1,H0YGV7_HUMAN
MAN1B1,H0YFU3_HUMAN
MAN1B1,B3KQC5_HUMAN
MAN1B1,A0A804HK28_HUMAN
MAN1B1,A0A804HK01_HUMAN
MAN1B1,A0A804HIP1_HUMAN
MAN1B1,A0A804HHU1_HUMAN
MAN1B1,A0A804HJ23_HUMAN
MAN1B1,A0A804HJ66_HUMAN
MAN1B1,A0A804HK86_HUMAN
MAN1B1,H0YI64_HUMAN
MAN1B1,A0A291FGE6_HUMAN
MAN1B1,A0A804HL65_HUMAN
MAN1B1,H0YGQ1_HUMAN
MAN1B1,H0YG20_HUMAN
MAN1B1,A0A804HL61_HUMAN
MAN1B1,A0A804HKS1_HUMAN
MAN1B1,A0A804HJW0_HUMAN
UXS1,UXS1_HUMAN
UXS1,B3KV61_HUMAN
UXS1,C9JFU6_HUMAN
UXS1,A0A6Q8PGM4_HUMAN
UXS1,C9JCB7_HUMAN
UXS1,A0A6Q8PH60_HUMAN
UXS1,C9JE50_HUMAN
UXS1,C9J3T9_HUMAN
UXS1,A0A6Q8PGN2_HUMAN
UXS1,C9JW33_HUMAN
CYP17A1,CP17A_HUMAN
CYP17A1,A0A1L7H7L1_HUMAN
CYP17A1,Q1HB44_HUMAN
CYP17A1,A0A1W2PRY0_HUMAN
CYP17A1,A0A1L7H7K7_HUMAN
CYP17A1,A0A1W2PQT5_HUMAN
CYP17A1,A0A1W2PRK7_HUMAN
CYP17A1,A0A1W2PQ28_HUMAN
CYP17A1,A0A1L7H7S6_HUMAN
CYP17A1,C7F7K7_HUMAN
B4GALNT1,B4GN1_HUMAN
B4GALNT1,B4DSP5_HUMAN
B4GALNT1,F8VR44_HUMAN
B4GALNT1,H0YI57_HUMAN
B4GALNT1,F8TDK5_HUMAN
B4GALNT1,F8VU35_HUMAN
B4GALNT1,A0A1Z4EAV6_HUMAN
B4GALNT1,F8TDK4_HUMAN
B4GALNT1,F8VW33_HUMAN
B4GALNT1,F8TDK6_HUMAN
B4GALNT1,F8VSE0_HUMAN
B4GALNT1,H0YHT1_HUMAN
B4GALNT1,F8W1A7_HUMAN
B4GALNT1,F8TDK7_HUMAN
GALC,GALC_HUMAN
GALC,H0YJG8_HUMAN
GALC,G3V4M2_HUMAN
GALC,G3V5E8_HUMAN
GALC,G3V255_HUMAN
GALC,A0A087WX10_HUMAN
GALC,H0YJV6_HUMAN
GALC,O95953_HUMAN
PIGC,PIGC_HUMAN
ST3GAL6,SIA10_HUMAN
ST3GAL6,F2Z2F4_HUMAN
ST3GAL6,A0A087WXB8_HUMAN
ST3GAL6,C9JWI9_HUMAN
ST3GAL6,C9IZL6_HUMAN
ST3GAL6,C9JWJ3_HUMAN
ST3GAL6,C9J480_HUMAN
ST3GAL6,C9J9Y4_HUMAN
ST3GAL6,C9JMW7_HUMAN
ST3GAL6,C9J0E2_HUMAN
RBKS,RBSK_HUMAN
RBKS,E9PBU0_HUMAN
RBKS,E7EQ18_HUMAN
RBKS,H7C091_HUMAN
AOC3,AOC3_HUMAN
AOC3,K7EL47_HUMAN
AOC3,K7EIK5_HUMAN
AOC3,K7EQZ5_HUMAN
METTL6,METL6_HUMAN
METTL6,B4DDX3_HUMAN
METTL6,H7C1L4_HUMAN
METTL6,H7C3H9_HUMAN
METTL6,M0R0W0_HUMAN
MECR,MECR_HUMAN
MECR,H3BM30_HUMAN
B3GALT4,B3GT4_HUMAN
B3GALT4,Q5STJ7_HUMAN
HACD1,HACD1_HUMAN
HACD1,J3KS69_HUMAN
HACD1,J3KT94_HUMAN
HACD1,A6NP58_HUMAN
KYAT3,KAT3_HUMAN
KYAT3,A0A0A0MRN7_HUMAN
NNT,NNTM_HUMAN
NNT,A0A590UK29_HUMAN
NNT,A0A590UJV8_HUMAN
NNT,A0A590UJM2_HUMAN
NNT,A0A590UJA4_HUMAN
NNT,A0A590UKC7_HUMAN
NNT,A0A590UJM7_HUMAN
NNT,H0Y9R2_HUMAN
NNT,A0A590UJI3_HUMAN
NNT,D6RAI5_HUMAN
NNT,D6RHU2_HUMAN
NNT,A0A590UK15_HUMAN
NNT,Q8N5H5_HUMAN
NNT,Q2TB59_HUMAN
NNT,E9PCX7_HUMAN
NNT,D6RCR6_HUMAN
POLD3,DPOD3_HUMAN
POLD3,Q569I8_HUMAN
POLD3,E9PNC0_HUMAN
POLD3,Q8WUF6_HUMAN
POLD3,Q05BV7_HUMAN
POLD3,E9PM91_HUMAN
POLD3,H0YEX7_HUMAN
POLD3,E9PRK3_HUMAN
POLD3,H0YD46_HUMAN
MGAT4B,MGT4B_HUMAN
MGAT4B,H0YC79_HUMAN
MGAT4B,H0YC56_HUMAN
MGAT4B,H0YB89_HUMAN
MGAT4B,E5RFL0_HUMAN
MGAT4B,H0YC13_HUMAN
MGAT4B,H0YB84_HUMAN
MGAT4B,E5RFS3_HUMAN
MGAT4B,H0YC11_HUMAN
MGAT4B,H0YB63_HUMAN
ACY1,ACY1_HUMAN
ACY1,A0A1B0GVG0_HUMAN
ACY1,A0A1B0GVZ3_HUMAN
ACY1,A0A1B0GVF7_HUMAN
ACY1,A0A1B0GUZ4_HUMAN
ACY1,A0A1B0GU36_HUMAN
ACY1,A0A1B0GU86_HUMAN
ACY1,A0A0S2Z385_HUMAN
ACY1,A0A1B0GTG3_HUMAN
ACY1,F8WC59_HUMAN
ACY1,C9JYZ0_HUMAN
AKR1B10,AK1BA_HUMAN
BCAT2,BCAT2_HUMAN
BCAT2,B3KSI3_HUMAN
BCAT2,M0R2K7_HUMAN
BCAT2,M0QZP4_HUMAN
BCAT2,M0QXF9_HUMAN
BCAT2,M0QZ10_HUMAN
TKTL2,TKTL2_HUMAN
TKTL2,A0A140VKC2_HUMAN
AMY1A,AMY1A_HUMAN
AMY1A,B7ZMD7_HUMAN
AMY1A,Q6NSB3_HUMAN
DPM2,DPM2_HUMAN
DPM2,Q96BP5_HUMAN
DPM2,Q5T9C7_HUMAN
TAT,ATTY_HUMAN
TAT,A1L4G7_HUMAN
P4HA1,P4HA1_HUMAN
P4HA1,Q5VSQ6_HUMAN
LDHD,LDHD_HUMAN
LDHD,H3BM70_HUMAN
GUK1,KGUA_HUMAN
GUK1,A0A9L9PY36_HUMAN
GUK1,Q6IBG8_HUMAN
GUK1,A0A9L9PY13_HUMAN
GUK1,A0A9S7JH41_HUMAN
GUK1,A0A9L9PY08_HUMAN
GUK1,A0A9L9PXH5_HUMAN
GUK1,A0A9L9PY41_HUMAN
GUK1,B1ANH6_HUMAN
GUK1,B1ANG9_HUMAN
GUK1,A0A9L9PY17_HUMAN
GUK1,B1ANH3_HUMAN
GUK1,Q96IN2_HUMAN
GUK1,A0A9L9PXH1_HUMAN
GUK1,A0A9L9PYH0_HUMAN
GUK1,B1ANH0_HUMAN
GUK1,B1ANH5_HUMAN
GUK1,A0A9L9PXQ5_HUMAN
PKLR,KPYR_HUMAN
PKLR,F8W6W2_HUMAN
PKLR,A0A4D6DDP3_HUMAN
PKLR,A0A4D6DDB2_HUMAN
PKLR,A0A0G2JLC7_HUMAN
PKLR,A0A4D6DDG8_HUMAN
PKLR,A0A977JB91_HUMAN
ISYNA1,INO1_HUMAN
ISYNA1,J3QKW9_HUMAN
ISYNA1,J3KRH4_HUMAN
ISYNA1,J3QS51_HUMAN
ISYNA1,J3QRY0_HUMAN
ISYNA1,J3QRH1_HUMAN
ISYNA1,J3QLD7_HUMAN
MGLL,MGLL_HUMAN
MGLL,A0A3B3ITT3_HUMAN
MGLL,H7C5K5_HUMAN
MGLL,B2ZGL7_HUMAN
MGLL,A0A0C4DFN3_HUMAN
MGLL,C9JAM4_HUMAN
MGLL,H7C4E0_HUMAN
MTMR2,MTMR2_HUMAN
MTMR2,A0A6Q8PF46_HUMAN
MTMR2,A0A6Q8PGT1_HUMAN
MTMR2,A0A6Q8PFL3_HUMAN
MTMR2,A0A6Q8PHS7_HUMAN
MTMR2,A0A6Q8PG25_HUMAN
MTMR2,A0A6Q8PHL9_HUMAN
MTMR2,A0A6Q8PGS5_HUMAN
MTMR2,A0A6Q8PHC4_HUMAN
MTMR2,C9JEX3_HUMAN
MTMR2,A0A6Q8PGV9_HUMAN
NPL,NPL_HUMAN
NPL,A0A087WZ70_HUMAN
CHIT1,CHIT1_HUMAN
CHIT1,D6REY1_HUMAN
CPT1B,CPT1B_HUMAN
CPT1B,H7C0S1_HUMAN
CPT1B,A2RRE8_HUMAN
CPT1B,C9J7C3_HUMAN
CPT1B,A5PLL0_HUMAN
BPGM,PMGE_HUMAN
BPGM,C9JH23_HUMAN
RETSAT,RETST_HUMAN
RETSAT,H7BZ81_HUMAN
RETSAT,H7C3J0_HUMAN
RETSAT,H7BZ16_HUMAN
RETSAT,H0YGU3_HUMAN
RETSAT,A0AAG2UVT5_HUMAN
RETSAT,I0EZ74_HUMAN
SUCLG2,SUCB2_HUMAN
SUCLG2,E9PDQ8_HUMAN
SUCLG2,Q3ZCW5_HUMAN
SUCLG2,H0Y852_HUMAN
ASPA,ACY2_HUMAN
ASPA,Q6FH48_HUMAN
ASPA,I3L4M0_HUMAN
ASPA,I3L0T3_HUMAN
OPLAH,OPLA_HUMAN
OPLAH,A0A087WY99_HUMAN
OPLAH,A7E261_HUMAN
PLA2G2A,PA2GA_HUMAN
PLA2G2A,A0A3B3IRX2_HUMAN
PLA2G2A,Q8NI47_HUMAN
PAFAH2,PAFA2_HUMAN
PAFAH2,Q5SY00_HUMAN
PAFAH2,Q5SY01_HUMAN
PTDSS2,PTSS2_HUMAN
PTDSS2,A0A0J9YWQ2_HUMAN
PTDSS2,E9PS47_HUMAN
PTDSS2,E9PLE4_HUMAN
GGPS1,GGPPS_HUMAN
GGPS1,C9J6G3_HUMAN
GGPS1,C9J7M1_HUMAN
RDH11,RDH11_HUMAN
RDH11,B3KQ19_HUMAN
RDH11,G3V510_HUMAN
RDH11,G3V3K0_HUMAN
RDH11,H0YJ46_HUMAN
RDH11,A0A0S2Z583_HUMAN
RDH11,A0A0S2Z575_HUMAN
RDH11,G3V234_HUMAN
RDH11,G3V2G6_HUMAN
ACAD8,ACAD8_HUMAN
ACAD8,Q6ZUS0_HUMAN
ACAD8,E9PKP9_HUMAN
ACAD8,E9PLS3_HUMAN
ALG6,ALG6_HUMAN
ALG6,S4R350_HUMAN
ALG6,A0A3B3ITI5_HUMAN
ALG6,R4GMS5_HUMAN
ALG6,A0A3B3IS62_HUMAN
ALG6,A0A3B3ITD6_HUMAN
ALG6,A0A3B3ITL6_HUMAN
NAGK,NAGK_HUMAN
NAGK,H7C1L7_HUMAN
NAGK,E9PPU6_HUMAN
NAGK,H7C286_HUMAN
NAGK,H0YEB7_HUMAN
NAGK,H0YF44_HUMAN
NAGK,C9JEV6_HUMAN
NAGK,H0YC94_HUMAN
NAGK,C9JMR7_HUMAN
NAGK,H7C3G9_HUMAN
NAGK,H0YE82_HUMAN
B3GALT1,B3GT1_HUMAN
PLD1,PLD1_HUMAN
PLD1,F8WBV7_HUMAN
PLD1,H7C0L3_HUMAN
PLD1,C9IY79_HUMAN
PIGF,PIGF_HUMAN
PIGF,H7C392_HUMAN
PIGF,Q6IB04_HUMAN
PIGF,E5RIN5_HUMAN
PIGF,F8WEN5_HUMAN
XYLT1,XYLT1_HUMAN
XYLT1,A0A0A7KW96_HUMAN
XYLT1,A0A0C5BQN3_HUMAN
PDE7B,PDE7B_HUMAN
PDE7B,A1E5M1_HUMAN
PDE7B,H0Y689_HUMAN
PDE7B,Q6NSC8_HUMAN
INPP4B,INP4B_HUMAN
INPP4B,Q9BS68_HUMAN
INPP4B,E7EQN9_HUMAN
INPP4B,D6RE59_HUMAN
INPP4B,D6R9J5_HUMAN
INPP4B,D6RJC3_HUMAN
INPP4B,D6RDJ7_HUMAN
INPP4B,H0YA10_HUMAN
INPP4B,E9PHC0_HUMAN
INPP4B,E9PCZ3_HUMAN
INPP4B,H0Y9Q3_HUMAN
INPP4B,A0A8I5KPN5_HUMAN
INPP4B,E9PG59_HUMAN
INPP4B,A0A8I5KVN1_HUMAN
INPP4B,A0A0D9SF83_HUMAN
SARS2,SYSM_HUMAN
SARS2,M0R1C0_HUMAN
SARS2,M0QX29_HUMAN
SARS2,M0R2H5_HUMAN
SARS2,M0R259_HUMAN
SARS2,B4DJM9_HUMAN
SARS2,M0QWZ7_HUMAN
CYP7B1,CP7B1_HUMAN
CYP7B1,Q05C57_HUMAN
ST6GALNAC4,SIA7D_HUMAN
ST6GALNAC4,A8K7N4_HUMAN
ST6GALNAC4,A6NJX0_HUMAN
AFMID,KFA_HUMAN
AFMID,W4VSQ7_HUMAN
AFMID,K7ELV9_HUMAN
AFMID,A5PLM3_HUMAN
AFMID,K7EK09_HUMAN
AFMID,K7EMI4_HUMAN
AFMID,K7EIX3_HUMAN
AFMID,K7EQK5_HUMAN
AFMID,K7EPF8_HUMAN
AFMID,K7EMM5_HUMAN
ACADVL,ACADV_HUMAN
ACADVL,B3KPA6_HUMAN
ACADVL,G3V1M7_HUMAN
ACADVL,J3QKU9_HUMAN
ACADVL,A0A077H1I5_HUMAN
ACADVL,K7EQP4_HUMAN
ACADVL,K7EMF8_HUMAN
ACADVL,J3KSR4_HUMAN
ACADVL,J3QRJ8_HUMAN
ACADVL,J9JID6_HUMAN
ACADVL,K7EJW8_HUMAN
ACADVL,J3KS89_HUMAN
GGH,GGH_HUMAN
GGH,A0A7I2V5M0_HUMAN
GGH,A0A7I2V5X9_HUMAN
GGH,A0A7I2V431_HUMAN
GGH,A0A7I2YQQ3_HUMAN
GGH,A0A7I2V5P2_HUMAN
SARS,Q0VGA5_HUMAN
NT5C1B,5NT1B_HUMAN
NT5C1B,C4AM88_HUMAN
NT5C1B,C9JW75_HUMAN
NT5C1B,H7BZQ4_HUMAN
GNMT,GNMT_HUMAN
GNMT,A0A0S2Z594_HUMAN
GNMT,A0A0S2Z5F2_HUMAN
NAGA,NAGAB_HUMAN
NAGA,A0A248RGB1_HUMAN
NADK,NADK_HUMAN
NADK,J3KTI3_HUMAN
NADK,J3QR86_HUMAN
NADK,A0A0A0MR98_HUMAN
NADK,J3QRC0_HUMAN
NADK,J3KSP9_HUMAN
B3GNT5,B3GN5_HUMAN
B3GNT5,C9J5K2_HUMAN
B3GNT5,C9IYY0_HUMAN
B3GNT5,C9J368_HUMAN
MAN2A2,MA2A2_HUMAN
MAN2A2,A0A0C4DGL1_HUMAN
MAN2A2,H0YNG5_HUMAN
MAN2A2,H0YML7_HUMAN
MAN2A2,H0YKQ2_HUMAN
MAN2A2,H0YLB9_HUMAN
MAN2A2,H0YK77_HUMAN
MAN2A2,H0YKM7_HUMAN
MAN2A2,H0YKH9_HUMAN
MAN2A2,H0YL67_HUMAN
MAN2A2,H0YKT0_HUMAN
MAN2A2,H0YLL4_HUMAN
MAN2A2,H0YMU0_HUMAN
MAN2A2,H0YLU3_HUMAN
MAN2A2,H0YNC8_HUMAN
PNPLA4,PLPL4_HUMAN
PNPLA4,C9IZF6_HUMAN
MBOAT7,MBOA7_HUMAN
MBOAT7,H7C2M4_HUMAN
MBOAT7,C9J4E9_HUMAN
MBOAT7,A9C4B8_HUMAN
MBOAT7,M0R1Z5_HUMAN
MBOAT7,A0A0G2JNX6_HUMAN
MBOAT7,F8WD95_HUMAN
NUDT9,NUDT9_HUMAN
NUDT9,D6R8Z6_HUMAN
NUDT9,D6RAW2_HUMAN
NUDT9,H7C386_HUMAN
PIGN,PIGN_HUMAN
PIGN,K7ESH9_HUMAN
PIGN,A0A1W2PQ49_HUMAN
PIGN,K7ELE1_HUMAN
PIGN,A0A1W2PQA9_HUMAN
PIGN,A0A1W2PNH8_HUMAN
PIGN,K7EL34_HUMAN
PIGN,K7EQG0_HUMAN
PIGN,A0A1W2PPB6_HUMAN
PIGN,K7EMD7_HUMAN
PIGN,K7EPJ2_HUMAN
PIGN,A0A1W2PQP4_HUMAN
PIGN,A0A1W2PPA0_HUMAN
PIGN,A0A1W2PNW5_HUMAN
PIGN,A0A1W2PS19_HUMAN
PIGN,K7ENK2_HUMAN
PIGN,K7EID9_HUMAN
PIGN,K7ERX5_HUMAN
PIGN,A0A1W2PQR8_HUMAN
PIGN,A0A1W2PPK6_HUMAN
PIGN,A0A1W2PPR7_HUMAN
PIGN,A0A1W2PQZ1_HUMAN
PIGN,A0A1W2PNR0_HUMAN
PIGN,A0A1W2PRH3_HUMAN
PIGN,K7EJM6_HUMAN
PIGN,A0A1W2PR74_HUMAN
PIGN,A0A1W2PNQ8_HUMAN
DLST,ODO2_HUMAN
DLST,G3V5M3_HUMAN
DLST,B7ZAZ8_HUMAN
DLST,Q86SW4_HUMAN
DLST,Q86TQ8_HUMAN
DLST,Q86TW7_HUMAN
DLST,G3V498_HUMAN
DLST,G3V3F0_HUMAN
DLST,G3V5L9_HUMAN
DLST,Q6IBS5_HUMAN
DLST,H0YJF9_HUMAN
PAICS,PUR6_HUMAN
PAICS,D6RF62_HUMAN
PAICS,E9PBS1_HUMAN
GSTZ1,MAAI_HUMAN
GSTZ1,A0A0C4DFM0_HUMAN
GSTZ1,G3V3B9_HUMAN
GSTZ1,G3V5U6_HUMAN
GSTZ1,G3V267_HUMAN
GSTZ1,A0A0A0MR33_HUMAN
GSTZ1,H0YJN8_HUMAN
GSTZ1,G3V4T6_HUMAN
GSTZ1,G3V5G8_HUMAN
GSTZ1,G3V5T0_HUMAN
GANC,GANC_HUMAN
GANC,H3BRQ6_HUMAN
GANC,H3BMW3_HUMAN
GANC,H3BMM3_HUMAN
GANC,H3BN99_HUMAN
GANC,E7EWB6_HUMAN
GANC,A0A0G2JLA2_HUMAN
GANC,Q2M2A3_HUMAN
FHIT,FHIT_HUMAN
FHIT,Q194U9_HUMAN
FHIT,Q71VB2_HUMAN
FHIT,Q1WAB4_HUMAN
FHIT,Q0PUW1_HUMAN
FHIT,Q194V0_HUMAN
FHIT,E9PBZ0_HUMAN
FHIT,Q0MQR8_HUMAN
FHIT,O00298_HUMAN
FHIT,Q5G284_HUMAN
FHIT,Q1WAB3_HUMAN
FHIT,Q194U8_HUMAN
VNN2,VNN2_HUMAN
VNN2,B4DQB2_HUMAN
VNN2,E9PLK5_HUMAN
VNN2,E9PK31_HUMAN
VNN2,E9PL76_HUMAN
VNN2,J3QT03_HUMAN
VNN2,E9PRD9_HUMAN
VNN2,J3KQ55_HUMAN
VNN2,J3KQQ7_HUMAN
VNN2,E9PQ75_HUMAN
PIGP,PIGP_HUMAN
PIGP,C9JKT1_HUMAN
IDH3G,IDH3G_HUMAN
IDH3G,Q2Q9C5_HUMAN
IDH3G,G5E9Q7_HUMAN
IDH3G,Q2Q9S4_HUMAN
IDH3G,E7EQB8_HUMAN
IDH3G,H7C1W2_HUMAN
IDH3G,E9PF84_HUMAN
IDH3G,H0Y5Q7_HUMAN
PGLS,6PGL_HUMAN
PGLS,M0R1L2_HUMAN
PGLS,M0R261_HUMAN
PGLS,M0R0U3_HUMAN
CMAS,NEUA_HUMAN
CMAS,F5H296_HUMAN
CMAS,F5GYM0_HUMAN
PSPH,SERB_HUMAN
PSPH,C9JEJ7_HUMAN
PSPH,F8WD74_HUMAN
PSPH,A0A1D5RMN5_HUMAN
PSPH,C9JBI3_HUMAN
AGL,GDE_HUMAN
AGL,A0A0S2A4E4_HUMAN
AGL,G1UI17_HUMAN
AGL,A0A1C7CYW1_HUMAN
AGL,A0A0M4G3H8_HUMAN
DUT,DUT_HUMAN
DUT,A0A0C4DGL3_HUMAN
DUT,H0YMP1_HUMAN
DUT,H0YKI0_HUMAN
DUT,H0YKC5_HUMAN
DUT,H0YNW5_HUMAN
DUT,H0YMM5_HUMAN
DUT,H0YNJ9_HUMAN
AKR1A1,AK1A1_HUMAN
AKR1A1,V9GYP9_HUMAN
AKR1A1,Q5T621_HUMAN
